id_jeu,titre_jeu,References,auteurs,date_parution_debut,date_parution_fin,information_date,version,nombre_joueurs,age_min,mots_cles,num_boite,localisation_cnj,mecanisme1,mecanisme2,mecanisme3,collection_origine,etat,code_barre
5775.0,Monsters & Cie Cartes Géantes,YETI Entertainment / ,PILARTZ Nicolas() / CEPO Robert() /,2002.0,,Boite,Usa,3-6,,"Cartes, Droit Derive, Monstres, Walt Disney",93.0,"Cartes, Droit Derive, Monstres, Walt Disney",,,,,,
4562.0,Diskwars : Acolytes Of Timorran,YETI Entertainment / ,PILARTZ Nicolas() / CEPO Robert() /,1999.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,9781887911733
4570.0,Diskwars : Ailes De Draco,YETI Entertainment / ,PILARTZ Nicolas() / ADAM Cyril() / CEPO Robert() /,2000.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,3760017141611
4563.0,Diskwars : Dragonkin,YETI Entertainment / ,PILARTZ Nicolas() / CEPO Robert() /,1999.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,9781887911740
4564.0,Diskwars : Dwarves Of The Red Anvil,WEST END GAMES / LEZEDITIONS DU YETI / ,PILARTZ Nicolas() / CEPO Robert() /,1999.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,9781887911757
4565.0,Diskwars : Farrenghast'S Undead,WEST END GAMES / LEZEDITIONS DU YETI / ,PILARTZ Nicolas() / CEPO Robert() /,1999.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,9781887911795
4571.0,Diskwars : Fils De Triamlavar,WEST END GAMES / LEZEDITIONS DU YETI / ,PILARTZ Nicolas() / CEPO Robert() /,2000.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,3760017141642
4572.0,Diskwars : Garde De Groman,WEST END GAMES / LEZEDITIONS DU YETI / ,PILARTZ Nicolas() / CEPO Robert() /,2000.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,3760017141635
4573.0,Diskwars : Goules De Frothan,WEST END GAMES / LEZEDITIONS DU YETI / ,PILARTZ Nicolas() / CEPO Robert() /,2000.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,3760017141628
4566.0,Diskwars : Knights Of Falladir,WEST END GAMES / LEZEDITIONS DU YETI / ,PILARTZ Nicolas() / CEPO Robert() /,1999.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,9781887911764
4574.0,Diskwars : Lames De Q'Aro Fenn,Hazgaard Editions(Editeur) /,Hub(Dessinateur) / POUCHAIN Laurent(Auteur) / STEPOURENKO Geoffrey(Illustration - graphisme) /,2000.0,,Boite,Usa,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,DROITS DERIVES PB 3,,,,3760017141673
4567.0,Diskwars : Lathari Elves,CARTA MUNDI(Editeur) / Tintin Licensing (Hergé)(Licence) /,Hergé(Dessinateur) /,1999.0,,Boite,France,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,DROITS DERIVES PB 2,,,,9781887911801
4575.0,Diskwars : Maraudeurs De Zocrab,Hazgaard Editions(Editeur) /,Hub(Dessinateur) / POUCHAIN Laurent(Auteur) / STEPOURENKO Geoffrey(Illustration - graphisme) /,2000.0,,Boite,Madagascar,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,3760017141659
4576.0,Diskwars : Marteaux D'Urth,CARTA MUNDI / Disney Pixar /,,2000.0,,Boite,Usa,2-4,4,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,DROITS DERIVES PB 2,,,,3760017141666
4568.0,Diskwars : Orcs Of The Broken Plain,FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / HEAGY Bill() / SCHOMBURG Brian() / GORHAM Fred() / LOHSE Zach() / EWING Brian() / FRANK Lou() /,1999.0,,Boite,Espagne,2-4,12,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,9781887911771
4577.0,Diskwars : Tirailleurs De Waiqar,TILSIT éditions / FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / SCHOMBURG Brian() / FRANK Lou() / McDevitt Brad() / GEIER Earl() /,2000.0,,Boite,Allemagne,2-4,,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,3760017141680
4569.0,Diskwars : Uthuk Y'Llan,FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / HEAGY Bill() / SCHOMBURG Brian() / GORHAM Fred() / LOHSE Zach() / EWING Brian() / FRANK Lou() /,1999.0,,Boite,Usa,2-4,12,"Cartes, Heroic Fantasy",93.0,Fantastique Pb 3,,,,,,9781887911788
3410.0,A La Peche Mickey Kids,FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / HEAGY Bill() / SCHOMBURG Brian() / GORHAM Fred() / LOHSE Zach() / EWING Brian() / FRANK Lou() /,1999.0,,Boite,Usa,2-4,12,"Droit Derive, Walt Disney, Mickey, Donald, Pêche Etc",93.0,"Droit Derive, Walt Disney, Mickey, Donald, Pêche Etc",,,,,,
5737.0,Monde Perdu (Le) (Mb Cartes),FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / HEAGY Bill() / SCHOMBURG Brian() / GORHAM Fred() / LOHSE Zach() / EWING Brian() / FRANK Lou() /,1997.0,,Boite,Usa,2-4,12,"Dd Aventure, Cinema, Dinosaures, Film Science Fiction",93.0,"Dd Aventure, Cinema, Dinosaures, Film Science Fiction",,,,,,
3974.0,Canasta Junior - Walt Disney,TILSIT éditions / FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / SCHOMBURG Brian() / FRANK Lou() / McDevitt Brad() / GEIER Earl() /,1951.0,,Boite,Usa,2-6,,"Droit Derive, Walt Disney, Mickey, Donald, Pêche Etc",93.0,Droits Derives Pb 2,,,,,,
5049.0,Harry Potter (Round Playing Cards),TILSIT éditions / FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / SCHOMBURG Brian() / FRANK Lou() / McDevitt Brad() / GEIER Earl() /,2001.0,,Boite,Usa,2-8,,"Cartes, Cinema, Droit Derive, Litterature, Harry Potter, Paires",93.0,"Cartes, Cinema, Droit Derive, Litterature, Harry Potter, Paires",,,,,,
5717.0,Mix Max Zoo,TILSIT éditions / FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / SCHOMBURG Brian() / FRANK Lou() / McDevitt Brad() / GEIER Earl() /,1978.0,,Boite,France,2-6,,Animaux,94.0,Abstrait Pb 3,,,,,,
5714.0,Mix Max (1972),FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / HEAGY Bill() / SCHOMBURG Brian() / GORHAM Fred() / LOHSE Zach() / EWING Brian() / FRANK Lou() /,1972.0,,Boite,France,2-6,12,Personnages,94.0,Abstrait Pb 3,,,,,,
5715.0,Mix Max (1983),TILSIT éditions / FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / SCHOMBURG Brian() / FRANK Lou() / McDevitt Brad() / GEIER Earl() /,1983.0,,Boite,Usa,2-6,,Personnages,94.0,Abstrait Pb 3,,,,,,
,Oraklos,FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / HEAGY Bill() / SCHOMBURG Brian() / GORHAM Fred() / LOHSE Zach() / EWING Brian() / FRANK Lou() /,,,,Usa,2-5,12,,94.0,,,,,,,
6173.0,Quick Pin,TILSIT éditions / FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / SCHOMBURG Brian() / FRANK Lou() / McDevitt Brad() / GEIER Earl() /,,,,Usa,2-8,,Abstrait Pions,94.0,Abstrait Pb 3,,,,,,
5866.0,Olix,TILSIT éditions / FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / SCHOMBURG Brian() / FRANK Lou() / McDevitt Brad() / GEIER Earl() /,1998.0,,Boite,Usa,2,,Abstrait,94.0,Abstrait Pb 3,,,,,,4029518100015
6216.0,Rat Mal,FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / HEAGY Bill() / SCHOMBURG Brian() / GORHAM Fred() / LOHSE Zach() / EWING Brian() / FRANK Lou() /,1995.0,,Boite,Usa,2-5,12,Déduction,94.0,Abstrait Pb 3,,,,,,4007396055207
5944.0,Patatras (Dujardin) Malette,TILSIT éditions / FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / SCHOMBURG Brian() / FRANK Lou() / McDevitt Brad() / GEIER Earl() /,,,,Usa,1-4,,"Clowns, Adresse Équilibre",94.0,Abstrait Pb 3,,,,,,3262190252127
4517.0,Devine A Quoi Je Pense,FANTASY FLIGHT GAMES / ,PETERSEN Christian T.() / JOLLY Tom() / JASPER Chad() / HEAGY Bill() / SCHOMBURG Brian() / GORHAM Fred() / LOHSE Zach() / EWING Brian() / FRANK Lou() /,1988.0,,Boite,Belgique,2-4,12,Devinettes Observation,94.0,Abstrait Pb 3,,,,,,4005556008650
4147.0,Cinq A La Suite,Hasbro France(Distributeur) / DISNEY(Licence) / Hasbro International Inc(Editeur) / MB (marque)(Editeur - Distributeur) /,,1996.0,,Boite,Pays-Bas,2-4,4,Morpion Et Variantes Kangourou,94.0,Abstrait Pb 3,,,,,,4005556213108
5516.0,Ludo (Tactic),MB Jeux / Hasbro France / Hasbro International Inc / Universal City Studios Inc /,,1999.0,,,Usa,2-4,6,,94.0,Dada,,,,,,6416739020952
10343.0,Pachisi / Chaupar,E G Editrice GIOCHI(Editeur - Distributeur) / LE TRIBOULET(Distributeur) / Walt Disney(Licence) /,,2010.0,,Boite,Usa,2-4,,,94.0,Classique Petits Chevaux,,,,,,
5476.0,Long Cours Miro Bleue 2,CARTA MUNDI /,,,,,Suisse,3-6,4,"Bateaux, Commerce, Economie, Mer",96.0,Mer 4,,,,,,
5473.0,Long Cours (Croset),RAVENSBURGER / ,BAUM Willi() /,1951.0,,Boite  (Brevet Sgdg),Usa,3-6,5,"Commerce, Economie, Mer, Pirates / Corsaires",96.0,418,,,,,,
8901.0,Assassin The Final Game,RAVENSBURGER / ,KOCH - AUVO Lea() / TOPERT Charlotte() /,1980.0,,Boite,Usa,2-4,5,Policier Assassinat,96.0,233 Policiers Espionnage,,,,,,
9959.0,Witty Chronos,RAVENSBURGER / ,KOCH - AUVO Lea() / TOPERT Charlotte() /,,,,Usa,,5,,96.0,Carton 1,,,,,,3700652100024
9447.0,Predicaments Vcr Game,Splotter,Joris Wiersinga et Tamara Jannink (Auteurs),1986.0,,Boite,Usa,,6,"Parodie Soap Opéra, Emission Television",96.0,250 Dd Tv Show,,,,,,74299015885
9512.0,Jeu D'Echecs \N ( Pièce Indienne),AUTEUR / ,REICHMANN Karl Heinz() /,,,,Angleterre,2,,Echecs,97.0,Gamme Echecs,,,,,,
9511.0,Jeu D'Echecs \N ( Pièces En Bois),W&L Verlagsgesellschaft / SPIEL SPASS / ,KNIZIA Reiner() /,,,,Usa,2,8,Echecs,97.0,Gamme Echecs,,,,,,
6709.0,Tierce Du 20Eme Siecle,AMIGO / ,SHAFIR Haim() /,1960.0,,Estimation,Usa,2-6,5,"Sports, Courses, Chevaux, Pmu",97.0,,,,,,,
8107.0,Bausack  (2007),DUJARDIN International(Editeur - Distributeur) / ,,2007.0,,Boite (Acquisition 2008),Usa,2-6,5,Adresse Équilibre Enchères Bluff Construction,97.0,Abstrait 6,,,,,,
9410.0,Beverly Hills 90210 Entangle Game,RAVENSBURGER / ,LAUPHEIMER Horst() / Theora Design() /,1991.0,,Boite,Usa,,6,,97.0,250 Dd Tv Show,,,,,,47754590005
3665.0,Autoroute (Valisette 53) The Funny Road Boîte Blanche,RAVENSBURGER / ,VAN EVEN Rik() /,1953.0,,,Usa,2-7,5,,98.0,,,,,,,
3665.0,Autoroute (Valisette 53) The Funny Road Boîte Cuir,TACTIC FRANCE(Editeur - Distributeur) / ,,1953.0,,,Usa,2-7,5,,98.0,,,,,,,
,L'Europe Par Pays,SENET(Editeur) / ,,1960.0,,Estimation 1960,Angleterre,,8,"Géographie, Puzzle",98.0,,,,,,,
7444.0,Quatrarmes (Jeu Des),MIRO COMPANY(Editeur) / ,PERNY Noé(Auteur) /,,,,Usa,,,,98.0,418,,,,,,
7444.0,Quatrarmes (Jeu Des) Plateau Uniquement,CROSET FRERES(Editeur) / ,PERNY Noé(Auteur) /,,,,Usa,,,,98.0,418,,,,,,
8107.0,Bausack  (2007),Southold Game Corporation(Editeur) / ,,2007.0,,Boite (Acquisition 2008),Usa,2-6,12,Adresse Équilibre Enchères Bluff Construction,98.0,Abstrait 6,,,,,,
7125.0,Zoosim,WITTY EDITIONS(Editeur - Distributeur) / ,,2002.0,,Boite,Usa,2-4,,"Animaux, Zoo",98.0,Animaux Pb 2,,,,,,
6655.0,Tapis Foot,International Games Inc - a Mattel Company / ,,1965.0,,Estimation,Usa,2,,"Sports, Football",99.0,418,,,,,,
6794.0,Tour De France-Cycliste,,,1977.0,,Boite,Usa,2-4,,,99.0,"Sp 3 Vélo, Motos, Voitures",,,,,,
3359.0,3 Jeux De Radio Luxembourg,,,1960.0,,Estimation,France,,,,99.0,418,,,,,,
7313.0,24 Heures Du Mans (Les) Eumail (Valise),SITAPLEX / ,,,,Cinquantenaire De L'A.C.O.,France,-8,,,99.0,418,,,,,,
3113.0,Wafflin Willy,ZOCH / ,SCHUFF Olivia() / ZOCH Klaus() /,1993.0,,Boite,Angleterre,,8,Vie Société Usa Politique Élections,100.0,053 Société Politique,,,,,,
1811.0,Presidential Convention,Cardinal Industries Inc.(Editeur) / TORAND A SPELLING ENT. CO.(Licence) / ,,1960.0,,Boite,France,2-7,,Vie Société Politique Élections,100.0,053 Société Politique,,,,,,
1681.0,Campaign,Edmond DUJARDIN (éditions)(Editeur) / ,DUJARDIN Edmond(Auteur) /,1984.0,,,France,2-6,,Vie Société Politique Élections,100.0,053 Société Politique,,,,,,
1682.0,Campaign For Election,Edmond DUJARDIN (éditions)(Editeur) / ,DUJARDIN Edmond(Auteur) /,1979.0,,Boite,France,2-6,,Vie Société Politique Élections Usa,100.0,053 Société Politique,,,,,,
2073.0,Hail To The Chief,Fernand Nathan,,1988.0,,Boite 1987 - 1988,France,2-4,,,100.0,053 Société Politique,,,,,,
1601.0,Big Wig,,,1973.0,,Boite,Usa,2-8,,Vie Société Politique Élections,100.0,053 Société Politique,,,,,,
2619.0,Political Pursuit,,,1984.0,,Boite,Usa,2-4,,Qr Connaissance Parcours Vie Société Politique Élections,100.0,053 Société Politique,,,,,,
2641.0,Presidents' Category (Fun For All Educational Game),ZOCH / ,SCHUFF Olivia() / ZOCH Klaus() /,1978.0,,Boite,Usa,2-5,8,Vie Société Politique Élections,100.0,053 Société Politique,,,,,,
2620.0,Politicians Game (The),CWALI / ,Czarné (Franck Czarnetzki)() / VAN MOORSEL Corné() /,1992.0,,Boite,Canada,3-5,,Vie Société Politique Humour Élections,100.0,053 Société Politique,,,,,,
8377.0,Robin Hood Game (The),INCONNU / ,,1991.0,,Boite,France,2 ou plus,,Dd Contes Héros Robin Des Bois,101.0,187 Genre,,,,,,25766012562
4125.0,Chiens Et Chats Du Monde,MB France(Editeur - Distributeur) / ,BOSTOK Donald(Créateur - Designer) /,1972.0,,Boite,France,1-4,,"Animaux, Chats, Chiens",101.0,Animaux Domestiques,,,,,,
4377.0,Cric Et Croc,CAPIEPA(Editeur - Distributeur) / ,,1983.0,,Boite,Allemagne,2-4,,,101.0,Animaux Domestiques,,,,,,
4096.0,Chat Et Souris (Schmidt),EUMAIL(Editeur) / ,,1997.0,,Boite,France,2-4,,"Animaux, Chats, Souris",101.0,Animaux Domestiques,,,,,,
3906.0,Bravo Les Chiens,Right Angle Inc / ,,1992.0,,Boite,France,2-4,,"Animaux, Chiens",101.0,Animaux Domestiques,,,,,,
4209.0,Coco Crazy (92),Games Research Inc / ,,1992.0,,Boite,Allemagne,2-8,,"Animaux, Singes",101.0,Animaux Sauvages 1,,,,,,
10449.0,Cluedo - John Waddingtons Boite Verte,Cook Productions / ,,,,,Allemagne,3-6,10,,102.0,Mezz,,,,,,5011634150110
8882.0,Police Lineup - Grand Theft Auto,Ronald Morgan Gregory / ,,1995.0,,Boite,Allemagne,,10,,102.0,231 Puzzles Et Murder,,,,,,79346004508
8873.0,Columbo Mystery Puzzle - Ashes To Ashes,Aristoplay Ltd(Editeur) / ,James J Corbett(Auteur) /,1989.0,,,France,,10,,102.0,231 Puzzles Et Murder,,,,,,78581067354
8874.0,Columbo Mystery Puzzle - Death Foretold,Explorations Inc / ,,1989.0,,,France,,12,,102.0,231 Puzzles Et Murder,,,,,,78581067361
8305.0,Murder Mystery Party - Intrigue At Sparkling Water,Park avenue games / ,,1986.0,,Boite,France,8,,Ambiance Communication Murder Policier,102.0,231 Puzzles Et Murder,,,,,,25766002303
8304.0,Murder Mystery Party - When An Angel Dies,Tic Tac Dot Co / ,,1986.0,,Boite,Allemagne,8,,Ambiance Communication Murder Policier Aviation,102.0,231 Puzzles Et Murder,,,,,,25766002600
8893.0,Agatha Christie - The Million Dollar Bond Robbery,Pastime Industries / ,,1998.0,,Boite,France,,,Puzzle Policiers,102.0,231 Puzzles Et Murder,,,,,,5012822067203
8890.0,To Kill A Husband (Bepuzzled),University Games Corporation / ,WHEATON Liz() / Jane Anderson Design() /,1994.0,,Boite,Allemagne,,3,,102.0,231 Puzzles Et Murder,,,,,,23332005154
8889.0,To Kill A Mother In Law (Bepuzzled),Fernand NATHAN / ,,1995.0,,Boite,France,,,,102.0,231 Puzzles Et Murder,,,,,,5014362126822
8642.0,Mystery Rummy Case N°1 Jack The Ripper,INTERLUDE / ,GERCHAMBEAU Max() /,1998.0,,Boite,Allemagne,2-4,,Cartes Policiers Personnage Célèbre (Jack L'Éventreur),102.0,231 Puzzles Et Murder,,,,,,9781572811768
8884.0,Kojak (Detecto Puzzles) - The Stinger,SCHMIDT France / ,WINSLOW Jim() /,1976.0,,Boite,France,,,,102.0,231 Puzzles Et Murder,,,,,,73000043544
10402.0,Clue - Mystery  Puzzle - Framed For Murder,JEUX NATHAN / ,,1995.0,,Boite,Allemagne,,6,,102.0,Mezz,,,,,,73000043544
10403.0,Clue - Mystery Puzzle - A Merry Little Murder,RAVENSBURGER / ,FORTH B.() / BUCKEN H.() /,1994.0,,Boite,Allemagne,,7,,102.0,Mezz,,,,,,32244043543
8875.0,Clue - Six Cases Of Murder,John Waddingtons Ltd(Editeur - Distributeur) / ,PRATT Anthony(Auteur) / ELVA PRATT(Auteur) /,1992.0,,Boite,France,,8,,102.0,231 Puzzles Et Murder,,,,,,
2635.0,Pow The Frontier Game,Buffalo Games Inc(Editeur) / Don Scott Associates Inc(Editeur) / ,,1955.0,,Boite,France,2-4,10,,103.0,186 Genre,,,,,,
2594.0,Pioneer,American Play Games Co(Editeur - Distributeur) / ,WISE Ehrich S(Auteur) /,1960.0,,Estimation,Italie,2-4,,,103.0,186 Genre,,,,,,
8213.0,Where In The World Is Carmen Sandiego,American Play Games Co(Editeur) / ,WISE Ehrich S(Auteur) /,1994.0,,Braderbund Software (1985 - 1992 Et 1992 - 1994) U,Finlande,2-6,,Policier Enquête Géographie,103.0,186 Genre,,,,,,25766016003
2124.0,Hostage (Tabby Toys),John N. Hansen Co(Licence) / UNIVERSITY GAMES(Editeur) / ,SOSA Harry(Auteur) / SOSA Jan(Auteur) /,1985.0,,Boite,France,,18,Aventure Otage Jungle,103.0,186 Genre,,,,,,86878095508
8210.0,Spy Quest,UNIVERSITY GAMES(Editeur) / ,Cahill Kathleen(Auteur) / Cahill Kent(Auteur) /,1994.0,,Boite,France,2-6- en équipes,18,Espionnage,103.0,186 Genre,,,,,,797827373263
9421.0,Roundup (64 - 32 Ranch) Jaune,Paul Lamond Games Ltd.(Editeur) / Agatha Christie Ltd(Licence) / Lombard Marketing Inc(Licence) / ,,1952.0,,Boite,France,2-4,,Western Animaux Vaches Cowboys,103.0,257 Western,,,,,,
8479.0,Dictionary Please (Standard Set),Lombard Marketing Inc(Editeur) / bePuzzled(Marque) / ,HESS Joan(Auteur) /,1951.0,,Boite. Mention Us Patent Office Et International C,Allemagne,2-6 ou plus,10,Lettres Mots,104.0,175 Lettres,,,,,,
1491.0,Anagrams (The Double Eagle),Lombard Marketing Inc(Editeur) / bePuzzled(Marque) / ,ZACHER Larry(Auteur) /,,,Boite,Allemagne,,10,Lettres Mots,104.0,175 Lettres,,,,,,
8387.0,Ad Lib,US games systems(Editeur) / ,FITZGERALD Mike(Auteur) / POSHKUS Virginijus(Auteur) /,1970.0,,Boite,Autriche,2-4,8,Lettres Mots,104.0,175 Lettres,,,,,,
8487.0,Cube Anagrams,Austin Project Marketing Ltd(Editeur - Distributeur) / Detecto Puzzles(Marque) / Universal City Studios Inc(Licence) / ,,,,"Boite, Mais Sur Règle Indication D'Une Nouvelle Ve",Autriche,2-10,10,Lettres Mots Multijeux,104.0,175 Lettres,,,,,,
8351.0,Spin A Word,Waddingtons Games Ltd(Licence) / Parker Brothers - Hasbro(Editeur - Distributeur) / ,,1962.0,,Boite,Allemagne,2 ou plus,10,Lettres Mots,104.0,175 Lettres,,,,,,
8502.0,Patch Word,Parker Brothers(Editeur - Distributeur) / ,,1937.0,1940.0,Estimation,France,2-7,10,Lettres Mots Croises,104.0,175 Lettres,,,,,,
8374.0,Word Wise,Waddingtons Games Ltd(Editeur) / ,SLESAR Henry(Auteur) /,1950.0,1960.0,Estimation,France,2-4,,Lettres Mots,104.0,175 Lettres,,,,,,
3240.0,Spinning Bee Spelling Game,Selchow & Righter Co(Editeur - Distributeur) / ,,1970.0,,Estimation,Allemagne,,,Educatif Lettres Abeille,104.0,175 Lettres,,,,,,
3244.0,Hook,Shamrock Toy Co.(Editeur - Distributeur) / ,Norman Steuer associates(Auteur) / Robert J. Biggs(Auteur) /,1941.0,,Boite,France,1-6,,,104.0,175 Lettres,,,,,,
8212.0,Word Quest (Tony Randall'S),University Games Corporation(Editeur) / Braderbund Software(Editeur) / ,,1984.0,,Boite,France,,10,Ambiance Mots Vocabulaire (Jeu Du Dictionnaire),104.0,175 Lettres,,,,,,
2346.0,Mansion Murders (The) Volume Ii De Consulting Detective Game,Tabby Toys Inc / ,,1983.0,,Boite,Allemagne,,,Policier Sherlock Holmes Enquête,105.0,018 Policiers,,,,,,
1829.0,Crime And Mystery 6 Games,Dream Factory Publishing / ,,1933.0,,Boite,France,,14,Murder,105.0,018 Policiers,,,,,,
1828.0,Crime And Mystery 5 Games? (Second Series),Wales Game Systems / ,George F. Wales() /,1937.0,,,France,,,Murder,105.0,018 Policiers,,,,,,
2030.0,G-Men Clue Games,Eric G Clarke and Company / ,Eric G Clarke() /,1938.0,,Boite,France,,,Policier Parcours,105.0,018 Policiers,,,,,,
2058.0,Great Detective Game,McLoughlin Brothers(Editeur) / ,,1904.0,,Boite,Allemagne,,,Policier Sherlock Holmes,105.0,018 Policiers,,,,,,
2429.0,Murder To Go,E S Lowe Company Inc. / ,,1985.0,,Boite,France,,8,Murder Policier Enquête,105.0,018 Policiers,,,,,,
2156.0,Murder Mystery Party - The Icicle Twist,Parker Brothers(Editeur) / ,,1985.0,,Boite,France,,,Murder Policier Enquête,105.0,018 Policiers,,,,,,
2884.0,Party Zone Game - Spy Ring,Ra-ce Tool and Metal Stamping Co / ,,1985.0,,Boite,France,,10,Murder Policier Espionnage Enquête,105.0,018 Policiers,,,,,,
2247.0,Party Zone Game -  Knave Of Hearts,E. E. Fairchild Corporation (All Fair) / ,,1986.0,,Boite,France,,,Murder Policier Enquête Vol Bijoux,105.0,018 Policiers,,,,,,
1996.0,Framed,Milton Bradley Company / ,,1992.0,,Boite,France,,,Cinéma,105.0,018 Policiers,,,,,,
3485.0,Alaska,CBS Toys (CBS Inc) / ,,1979.0,,Boite,France,2-4,4,"Banquise, Nature",105.0,Banquise,,,,,,
4808.0,Fanorona (Dames Malgaches),Milton Bradley Company(Editeur - Distributeur) / ,Schenk(Auteur) /,,,,France,2,,Jeu Traditionnel,106.0,G Classiques,,,,,,
8923.0,Dominos (Étiquette R De Jeux),Marino Games manufacturer / Word Quest USA Inc / ,RANDALL Tony() /,,,,France,,12,Dominos,106.0,Y,,,,,,
,Mancala,Sleuth Publications Ltd(Editeur) / ,,2010.0,,Estimation,France,,,Traditionnel Abstrait,106.0,,,,,,,
,Jumana,Frederick H. Beach(Editeur) / ,J. H. Wallis(Auteur) /,,,,France,,,,106.0,,,,,,,
4044.0,Cathedral (Mattel Espagne) 4 Plateaux,Frederick H. Beach(Editeur) / ,J. H. Wallis(Auteur) /,1989.0,,Boite : 1986 Et 1989,France,2,,"Maison, Moyen Age, Ville / Village, Pose Blocage",106.0,Abstrait 8,,,,,,
6716.0,Timberland,Whitman Publishing Co(Editeur) / ,,,,,Allemagne,2-4,,,106.0,Nature 2,,,,,,
791.0,Raid On Richmond,Parker Brothers(Editeur) / ,,1991.0,,Boite,France,1-3,,"Guerre, Histoire, Usa",107.0,H Guerre Sécession,,,,,,
453.0,Lee Vs Grant Campaign Of 1864,"Ideal , CBS Toys(Editeur) / ",David Landau(Auteur) /,1988.0,,Boite,Pays-Bas,2,,"Guerre, Histoire, Usa",107.0,H Guerre Sécession,,,,,,
103.0,Civil War,UNIVERSITY GAMES(Editeur) / ,"E.H. Maples , P.A. Stewart(Auteur) /",1983.0,,,France,2,,,107.0,H 20,,,,,,
512.0,Marching Through Georgia,TSR Inc(Editeur) / ,,,,,France,,,,107.0,H Guerre Sécession,,,,,,
3837.0,Blue & Gray,TSR Inc(Editeur) / ,,1984.0,,Boite,France,2,,,107.0,H Guerre Sécession,,,,,,
1039.0,Terrible Swift Sword,bePuzzled(Editeur) / ,,1986.0,,Boite,France,,,,107.0,,,,,,,
853.0,Sam Grant,RAVENSBURGER / ,SOLOMON Eric W() /,1997.0,,Boite,Allemagne,,,,107.0,H Guerre Sécession,,,,,,
94.0,Chickamauga,ALORTUJOU (Editeur - Distributeur) / ,,,,,France,,8,,107.0,H Guerre Sécession,,,,,,
1105.0,Vicksburg,,,1997.0,,,France,,,,107.0,H Guerre Sécession,,,,,,
3550.0,April'S Harvest (Civil War N°9),Cayro Collection,,1995.0,,Boite,France,1 ou plus,,,107.0,H Guerre Sécession,,,,,,
411.0,Johnny Reb,Jumana jeux (fabrication artisanale),,1988.0,,Boite,France,,,,107.0,H Guerre Sécession,,,,,,
887.0,Seven Pines (Civil War N° 12),MATTEL Espagna / ,MOORE Robert P.() /,1998.0,,,Italie,1 ou plus,10,,107.0,H Guerre Sécession,,,,,,
4939.0,Gaines Mill (Civil War N° 11),HABA / ,TEUBER Klaus() / MATTHEIS Walter() /,1997.0,,Boite,France,1 ou plus,8,,107.0,H Guerre Sécession,,,,,,
4066.0,Champion Hill (Civil War N°10),3W / ,,1996.0,,Boite,France,1 ou plus,,,107.0,H Guerre Sécession,,,,,,
